character,scene,dialogue
Locations,FieldOfficeFinale,"I'll be studying these bones for years to come! SafariGuy ""Farewell, @! Look how far we've come!$ SafariGuy ""The collection looks fantastic, and it's all thanks to you, @. SafariGuy ""Here, as a way of saying 'thanks', I want to teach you something. ""Learned how to craft 'Ostrich Incubator' SafariGuy ""This device will allow you to raise ostriches back home. Just place the incubator in a barn, place an ostrich egg inside, and wait... SafariGuy ""Getting your hands on an ostrich egg is a different story, though... I'll leave that up to you! SafariGuy ""Heh... Well... now the real work begins.$/ SafariGuy ""Wow..."
Locations,NutHint_Squawk,
Locations,NutHint_VolcanoLava,Fire mountain... Hidden down fire river...
Locations,NutHint_BuriedArch,Buried near bones...
Locations,NutHint_Arch,Help man in tent...
Locations,NutHint_NorthBuried,{0} buried in the north...
Locations,NutHint_WestBuried,{0} buried in the west...
Locations,NutHint_SouthBuried,{0} buried in the south...
Locations,NutHint_NorthHidden,{0} hidden in the north...
Locations,NutHint_HutTree,Bulging very close by...
Locations,NutHint_TigerSlime,Stripey slimes to the west...
Locations,NutHint_MusselStone,{0} stuck in shelly stones by shore...
Locations,NutHint_IslandFarming,{0} grow on the farm to the west...
Locations,NutHint_WestHidden,{0} hidden in the west...
Locations,NutHint_IslandFishing,{0} deep in the water...
Locations,NutHint_VolcanoTreasure,{0} hidden in fire mountain treasures...
Locations,NutHint_VolcanoBarrel,{0} encased in fire mountain gadgets...
Locations,NutHint_VolcanoMining,{0} nutty stone in fire mountain...
Locations,NutHint_VolcanoMonsters,{0} taken by monsters in fire mountain...
Locations,NutHint_Journal,Hidden in the pages of the journal...
Locations,NutHint_SouthEastBuried,{0} buried... Pirate's cove...
Locations,NutHint_StardropPool,Bathing in the heart of the star...
Locations,NutHint_Caldera,Atop fire mountain...
Locations,NutHint_Gourmand,Kribbit... Gurrrp...
Locations,NutHint_IslandShrine,Hidden shrine in rain forest...
Locations,NutHint_GoldenCoconut,"Inside hard, gold thing..."
Locations,IslandSouth_ResortOpenSign,The beach resort is open. Temporarily close it down tomorrow?
Locations,IslandSouth_ResortOpenWillCloseSign,The beach resort will temporarily close tomorrow. Keep it open?
Locations,IslandSouth_ResortClosedSign,The beach resort is temporarily closed. Open it back up tomorrow?
Locations,IslandSouth_ResortClosedWillOpenSign,The beach resort will open back up tomorrow. Keep it closed?
Locations,IslandSouth_ResortWillOpenSign,The beach resort will be open tomorrow.
Locations,IslandSouth_ResortWillCloseSign,The beach resort will be closed tomorrow.
Locations,ManorHouse_LAF_Check,The town's 'Lost and Found' box.
Locations,ManorHouse_LAF_Check_OrdersUnlocked,The town's 'Lost and Found' box. You can collect incomplete deliveries from past special orders here.
Locations,ManorHouse_LAF_DonationItems,Collect lost items and incomplete deliveries
Locations,ManorHouse_LAF_FarmhandItems,Retrieve items from offline farmhands
Locations,ManorHouse_LAF_FarmhandItemsQuestion,Who would you like to retrieve items from?
Locations,FieldOfficeDonated_0,Ah... Now this is a truly fascinating piece of natural history! Thank you.
Locations,FieldOfficeDonated_1,"Beautiful! These bones are exactly what I'm looking for. Now, let me clean my magnifying lens..."
Locations,FieldOfficeDonated_2,"You've outdone yourself, @. This is one of the most pristine specimens I've ever seen. Thank you! "
Locations,FieldOfficeDonated_3,To think... generations have come and gone while this little bone lay hidden beneath the soil. Now it's mine!
Locations,FieldOfficeDonated_Reward,"I've got a little something waiting for you behind the counter, when you're ready for it! And would you look at that! With this donation, we've got another full set piece completed. "
Locations,Volcano_ShortcutOut,Take the shortcut out of the volcano?
Locations,SeedShop_MoneyBox,I'm taking the day off to visit the island. Please place your money in the box. No cheating!^     -Pierre
Locations,AnimalShop_MoneyBox,"I'm visiting the island today. If you need to buy anything, just leave the money in this box!^     -Marnie"
Locations,Saloon_MoneyBox,"I'm tending the bar on Ginger Island today, but I won't let that stop you from buying something!^     -Gus"
Locations,ScienceHouse_MoneyBox,"I'm on the island today, but you can still buy something. It's an honor system!^     -Robin"
Locations,ChallengeShrine_NotYetHard,"         --Shrine Of Challenge--^Dispel the ancient magi-seal of protection, allowing powerful monsters to ascend from the deep?"
Locations,ChallengeShrine_AlreadyHard,"         --Shrine Of Challenge--^Summon an ancient magi-seal protection, returning the mines to their original state?"
Locations,ChallengeShrine_Activated,Your request will be granted overnight.
Locations,ChallengeShrine_AlreadyActive,You've already put in a request.
Locations,ChallengeShrine_OnQiChallenge,There's a note from Mr. Qi: ^ I've temporarily disabled this shrine. Come back tomorrow!
Locations,Gil_Telephone,"If you ever need to use the Item Recovery Service, but don't wanna run all the way out here... just give us a ring. Sound good? Tell you what... I'm gonna give you Marlon's tellie-phone number. He don't like me givin' it out, but I think you've earned it. Hey. 150 Magma Sprites, huh? I'm impressed."
Locations,AdventureGuild_KillList_MagmaSprite,Magma Sprites
Locations,AnimalHouse_Incubator_HouseFull,"An egg is ready to hatch, but the building is full."
Locations,SandDuggy,Sand Duggy
Locations,TravelingMerchant,Traveling Merchant
Locations,ScienceHouse_Carpenter_CommunityUpgrade2,"...What's that? You'd like me to add a few shortcuts around the valley? Sure, I can do that!^I'll just need 300,000g..."
Locations,AnimalHouse_Incubator_Hatch_GoldenEgg,A sparkling golden chick hatched!
Locations,SummitBoulder,It seems impossible to budge...
Locations,Hint,Hint
mail,Robin,]A Gift From RobinHey there!^I had some extra wood lying around... I thought maybe you could use it. Take care!  ^   -Robin  object 388 50 %%[
mail,Demetrius,"]A Gift From DemetriusDear @,^I was conducting a field study the other day, and I found this specimen. ^I hope you find it as interesting as I did.    ^   -Demetrius object 392 1 394 1 132 1 66 1 %%["
mail,Linus,"]A Gift From LinusHello, friend.^The mountain lake has been kind to me lately. I'd like to share my good fortune with you.  ^   -Linus  object 136 1 143 1 202 1 227 1 228 1 %%["
mail,Pierre,"]A Gift From PierreDear valued customer,^Thanks for visiting 'Pierre's'! Enclosed is your 'Cash-back Rewards Program' rebate. See you soon! ^   -Pierre^  P.S. Sorry for the stock message, @. Enjoy!  money 250 601  %%["
mail,Caroline,"]A Gift From CarolineDear @,^Here's a vegetable from the little garden I keep out back. You probably have more veggies than you know what to do with, but oh well.   ^   -Caroline object 190 1 192 1 24 1 %%["
mail,George,]A Gift From GeorgeFound some good quality stone. ^Maybe you can build with it or something.  ^   -George  object 390 35 %%[
mail,Evelyn,"]A Gift From EvelynHello there, dear,  I hope your farm is doing well.^ I'm sending you a little something from my kitchen... I hope it didn't crumble in the mail.  ^   -Evelyn   object 216 1 220 1 223 1 %%["
mail,Pam,]A Gift From PamHey. ^I found this in a drawer somewhere. Thought you could use it.   ^   -Pam  object 346 1 349 1 787 1 %%[
mail,Lewis,"]A Gift From Lewis@,^I'm really glad you've become part of our community! I've enclosed a 500g check from the Stardew Valley Agricultural Fund to help you continue your good work. ^Maybe you can buy some more seeds with it.  ^  Sincerely, Mr. Lewis money 500 501 %%["
mail,Gus,"]A Gift From Gus@!^I made you a little treat this morning in the saloon. Dig in!   ^   -Your friend, Gus object 224 1 213 1 211 1 207 1 200 1 195 1 198 1 %%["
mail,Clint,"]A Gift From ClintUm, Hello...     ^Sorry, I'm not good at writing letters. I made one metal bar too many, and I thought you might need it.  ^   -Clint, the blacksmith  object 334 1 335 1 336 1 %%["
mail,Jodi,"]A Gift From JodiDear @,^I ordered too much fertilizer for the garden!! I bet you can put it to some good use. Take care!  ^   -Jodi  object 368 5 369 5 370 5 %%["
mail,Kent,"]A Gift From KentHello, @.^This item was collecting dust in the toolshed. I figured you might be able to use it.  ^   -Kent object 286 1 287 1 288 1 787 1 %%["
mail,Emily,"]A Gift From EmilyHi!^How are you doing? I hope you enjoy the gift I've sent you... Well, goodbye! +   ^   -Emily  object 397 1 428 1 440 1 %%["
mail,Marnie,"]A Gift From MarnieDear @,^You're such a good neighbor I thought I'd send over some animal feed to make your job easier. Keep it up! ^   -Marnie  object 178 30 %%["
mail,Shane,"]A Gift From ShaneHey,^I thought it would be fun to send you a letter. I don't really know what to write, though.^ Here, I've enclosed a treat for you. Don't tell anyone, but I snagged this from the back room of JojaMart ages ago.^Okay, see you soon. ^   -Shane  object 215 1 206 1 %%["
mail,Wizard,"]A Gift From the WizardGreetings, young adept.^I have enclosed in this package an item of arcane significance. Use it wisely.   ^   -M. Rasmodius, Wizard object 422 1 82 1 84 1 70 1 %%["
mail,Sandy,"]A Gift From SandyGreetings from Calico Desert!^Come visit me soon, I'm really bored out here :(. I've included a gift from the desert. You can come and thank me in person!   ^   -Sandy  object 88 1 90 1 218 1 %%["
mail,afterSamShow,"]Sam's Thank-you Note@,^the show was a rockin' success! I wanted to say thanks again for all your help in creating this amazing band. We couldn't have done it without you!   ^   -Sam["
mail,afterArtShow,"]Leah's Thank-you NoteDear @,^Thanks again for coming to my art show. It was such a success! I sold nearly all of my sculptures, and everyone was so positive and encouraging! I hope to see you again soon.  ^   -Leah["
mail,haleyGarden,"]Haley's Note@,^I thought it would be fun to write you a note.^ I had so much fun with the cows yesterday... I'm starting to understand why you chose the farmer's life! Hope to see you soon.  ^   -Haley["
mail,PennyCleanTrailer,]Penny's ApologySorry about what happened at my place yesterday... My mom can get into bad moods sometimes.^Please just forget it happened.  ^   -Penny[
mail,Duck,"]Ducks For Sale!Dear @,^You've proven your ability to raise chickens, so I'm now selling ducks at my shop!       ^   -Marnie["
mail,Rabbits,"]Rabbits For Sale!Dear @,^I now have rabbits in the animal shop! They will provide you with fluffy wool ...and more!       ^   -Marnie["
mail,Sheep,"]Sheep For Sale!Dear @,^You've proven your ability to raise cows, so I'm now selling sheep at my shop!       ^   -Marnie["
mail,Goats,"]Goats For Sale!Dear @,^I now have goats available for purchase at the animal shop. You've done well so far!       ^   -Marnie["
mail,Pigs,"]Pigs For Sale!Dear @,^You've come a long way since you first arrived. As a result, I've decided to start selling pigs at my shop. These pigs are trained at finding gourmet truffles!       ^   -Marnie["
mail,SeaAmulet,"]About Mermaid's Pendants@,^I'm going to give you this advice because I like you and I want you to stay in Pelican Town. If there comes a day that you want to ask for someone's hand in marriage, you'll need to give them a 'Mermaid's Pendant'. Don't worry, everyone in Pelican Town understands the significance of the amulet. It's an ancient tradition in this region. Good luck! ^   -Lewis["
mail,Bouquet,"]About Bouquets@,^It seems like you're starting to get close with some of the townspeople. If you want to show someone that you're romantically interested, you've got to give them one of my beautiful flower bouquets. I'm selling them now, for a very fair price! If you want to start a family someday, this is the first step! ^   -Pierre["
mail,RobinCooking,"]Robin's Family RecipeDear @,^here is an old recipe that my grandma passed down to me. Enjoy!   ^   -Robin cookingRecipe %%["
mail,DemetriusCooking,]Demetrius' RecipeI wanted to say 'thanks' for taking an interest in my work. Here's a cooking recipe that I like. ^   -Demetrius cookingRecipe %%[
mail,LinusCooking,"]Linus' Recipe@,^how are you doing? I've enclosed some instructions on how to make one of my favorite fish recipes. ^   -Linus cookingRecipe %%["
mail,PierreCooking,]Pierre's Famous TartTOP SECRET:^Here's the recipe for my famous blueberry tart.^Don't tell anyone! I'm giving it to you because we are such good friends. ^   -Pierre cookingRecipe %%[
mail,CarolineCooking,"]Caroline's RecipeDear @,^nothing is more satisfying than cooking with fresh vegetables from your own garden! I've enclosed a recipe to help you out. Take care, ^   -Caroline cookingRecipe %%["
mail,GeorgeCooking,]George's RecipeFigured I'd give you this recipe I had laying around. Try not to burn it. ^   -George cookingRecipe %%[
mail,EvelynCooking,"]Evelyn's RecipeDear @,^I usually don't give out my recipes... but since you've been such a sweetheart to George and I, I've written this one down for you. ^   -Evelyn cookingRecipe %%["
mail,PamCooking,"]Pam's RecipeHey Kid,^here's the recipe for a little treat my pappy used to make. Cook it slow. ^   -Pam cookingRecipe %%["
mail,LewisCooking,"]Lewis's Recipe@,^remember to eat healthy, or you won't have enough energy to work hard! I'm including one of my favorite recipes. Make sure to use ripe tomatoes! ^   -Lewis cookingRecipe %%["
mail,GusCooking,"]Gus's RecipeDear @,^Here's a recipe from my saloon. I only share this with my good friends! ^   -Gus cookingRecipe %%["
mail,ClintCooking,"]Clint's RecipeWell, I know a couple of recipes.^I thought I'd send you one... maybe it'll help you mine more ore or something.^Take care. ^   -Clint cookingRecipe %%["
mail,JodiCooking,"]Jodi's Recipe@,^this recipe of mine won 1st place in a cooking competition! I hope you like it. Thanks for being a friend! ^   -Jodi cookingRecipe %%["
mail,KentCooking,]Kent's RecipePicked up this recipe overseas. Enjoy.^Want to say thanks for making me feel welcome. ^^   -Kent cookingRecipe %%[
mail,EmilyCooking,]Emily's Healthy Recipe@!^Flip this letter over for instructions on how to make a super-healthy meal!^You'll feel energized. See you soon. ^   -Emily cookingRecipe %%[
mail,MarnieCooking,"]Marnie's RecipeDear neighbor,^when I'm not taking care of animals I like to experiment in the kitchen. Since we've become friends I want to share some recipes with you.^I hope you like this! ^   -Marnie cookingRecipe %%["
mail,ShaneCooking,"]Shane's Recipe@,^I found this recipe in a magazine and I thought it sounded interesting. Feel free to give me a taste if you make it. hehe. ^   -Shane cookingRecipe %%["
mail,SandyCooking,"]Sandy's RecipeDear @,^I was so bored out here in the desert that I wrote you a letter. There's a recipe for a delicious soup enclosed. Come visit me soon! ^   -Sandy cookingRecipe %%["
mail,WillyCooking,"]Willy's Ol' RecipeDear @,^I'd like to share an ol' cooking recipe my pappy used to make. It's important the fish is FRESH.  ^   -Willy cookingRecipe %%["
mail,mom1,"]From MomDear @,^  How are you doing, sweety? I've missed you so much since you left. I hope the farming life is everything you hoped for. ^   Love, Mom.   ^   P.S. I sent your favorite cookies <  object 223 1 %%["
mail,mom2,"2]From Mom 
        Dear @,^  It's been so long since I heard from you, dear. Things are the same as ever back home. I miss you very much. ^  Love, Mom ^ P.S. Found an envelope with some money Grandpa left for you.  money 500 501 %%["
mail,mom3,"3]From Mom Dear @,^  I saw an article about you in the local paper! It sounds like the country life is a good fit for you! I'm so proud of you. Take care, sweety. Love, Mom["
mail,mom4,"4]From Mom Dear @,^ How are things going? You must really be making a fortune on that farm. Don't forget your dear old mother when you're a millionaire! ^  Love, Mom   ^   P.S. Enjoy the cake! object 221 1 %%["
mail,dad1,"]From DadDear @,^  Have you settled into your new life yet? I can't believe you're all grown up now... Time sure flies. Now that you're gone I have all this extra money laying around, so I included a little gift.^  Love, Dad. money 500 501 %%["
mail,dad2,"2]From Dad Dear @,^  How is the country life going for you? It's been lonely here without you, but I'm proud of what you're doing.^  Love, Dad  ^  P.S. Found an envelope with some money Grandpa left for you.  money 500 501 %%["
mail,dad3,"3]From Dad Dear @,^  I read an article about you in the local paper! I'm so impressed with your progress on the farm! Keep this up and dear old Dad might be retiring in a fern islands luxury bungalow after all ;).^  Love, Dad["
mail,dad4,"4]From Dad Dear @,^ I know you're busy on the farm and that's why you can't visit. I understand. You've been working so hard... keep it up and you can accomplish anything! ^ Love, Dad  ^  P.S. Included some quality stone  object 390 30 %%["
mail,newsstory,"]News StoryGreetings, @.^It is our pleasure to inform you that your farm will be featured in next week's 'up & coming' column of the Stardew Valley Tribune! Congratulations. We're impressed with your quick progress. ^   -SVT["
mail,pierreBackpack,"]Backpacks From Pierre'sADVERTISEMENT:^""I keep finding cool stuff, but my backpack is full!""^^Does this sound like you? Well, Pierre's got you covered!^^Stop by Pierre's General Store TODAY and check out our affordable size 24 backpack!^ See you soon!["
mail,pierreHours,]Pierre's Extended HoursADVERTISEMENT:^^Pierre's General Store is now open 7 days a week![
mail,robinKitchenLetter,"]Robin's ServicesDear Farmer @,^^I'd like to apologize for joking about your Grandpa's old cottage when we first met. It's really a nice little house!^^However, you might need some more space someday. That's where I can help. If you bring me some raw materials and pay a fee, I can expand your house.^(Continued on next page)^^The first expansion I offer includes a kitchen. With a kitchen, you'll be able to cook any recipes you've learned!^^Anyway, I hope you're starting to feel at home in Stardew Valley!^^    Your local carpenter,^        Robin["
mail,taxPassed,"]Tax ApprovedDear @,^the shipping tax passed. As of today, a 3% tax will be deducted from all your shipping profits. The reduced fee for public services is also in effect. See you soon! ^   -Mayor["
mail,taxRejected,"]Tax RejectedDear @,^the shipping tax was rejected. Your shipping profits will remain as they are. Fees for public services will remain the same as well. See you soon. ^   -Mayor["
mail,quest10,"]Best Neighbor@,^I've heard you've been giving some people a hand around town! Everyone seems really thankful. I'm awarding you this month's ""Best Neighbor"" award (with a small cash prize). Keep it up! ^   -Mayor money 500 501 %%["
mail,quest35,"]Thank-you From LewisDear @,^You've been such a help around town since you moved here... everyone keeps telling me all the wonderful things you've done for them! Please accept this thank-you prize. ^   -Mayor money 2500 2501 %%["
mail,quest100,"]Neighbor Of The Year@,^I am pleased to announce that you've been chosen as ""Neighbor of the year""! That comes with a 10,000g prize! Congratulations! Everyone in town wants to say 'thanks' for all you've done. ^   -Mayor money 10000 10001 %%["
mail,hero_update,"]Stardew Hero Rankings@,^it's time for the quarterly Stardew Hero rankings! I've enclosed them in a separate envelope. Good luck this season!  ^   -The Mayor["
mail,hero_update1,
mail,CF_Fish,"]Willy's Family HeirloomDear @,^ Your angling skills surpass even my ol' Pappy's... I'm impressed. ^ This stardrop's been passed down from Willy Sr. to Willy Jr. for... oh, heck. Prob'ly a thousand years.^Seein' as I don't have any kids... I want you to have it.^^ -Willy   ^   object 434 1 %%["
mail,adoptionLetter,"]Adoption NoticeDear @ and spouse,^Congratulations! Your adoption application has been approved.^We're working hard to choose the perfect baby to match your profile.^Your new family member will arrive in 2 weeks.^^-Ferngill Adoption Agency["
mail,stardewHeroMine,"]Secret MessageSecret Message: If you can reach the bottom of the mines one more time, a secret awaits you. Be careful, the mines have become more dangerous.["
mail,fertilizers,"]Pierre's FertilizersDear neighbor,^I hope you are feeling settled in your new home. I am writing to let you know that Pierre's store is now selling fertilizers! Why don't you swing by and see if you can afford a few dozen boxes or so?  ^   -Pierre["
mail,fertilizers2,"]Pierre's High Quality FertilizersDear @,^I am now selling higher quality fertilizers, as well as new crop selections! See you soon. ^   -Pierre["
mail,abbySpiritBoard,]Abby's NoteHi @.^One of these days you should come to my room after dark... Maybe around 8pm. ^I want to show you something. ^   -Abby[
mail,pennySpa,]Penny's NoteMeet me in the bath house after dark. ^   -Penny[
mail,incubator,"]About The IncubatorDear @,^^Thank you for purchasing a coop upgrade! In addition to doubling the capacity of your coop, I've taken the liberty of installing an incubator. ^To use the incubator, simply place an egg inside. If you have space left in your coop, the egg will hatch in several days!^^As always, thanks for your business.^-Robin["
mail,hatter,"]Hiyo, PokeHi.^^Me sell hats. Okay, poke?^^Come to old old old haus, poke. Bring coines.^^-hat mouse["
mail,Beat_PK,"]P.K. Congratulations!Congratulations!!^^You beat 'Journey Of The Prairie King', and were randomly selected in our exclusive winner's sweepstakes! ^You've won a Prairie King Arcade System of your very own!^Now you can enjoy 'Journey Of The Prairie King' from the comfort of your own home.^^You deserve it!^-Prairie King Development Team  bigobject 141 %%["
mail,JunimoKart,]Junimo Kart Success!Congratulations!!^^You beat all the levels in 'JunimoKart'... you're actually the first person in the entire Ferngill Republic to do so!^Your prize: a home version of Junimo Kart!^^Have fun!^-Junimo Kart Development Team  bigobject 159 %%[
mail,elliottReading,"]Elliott's Reading@,^I have great news... my novel is finished!! I'm giving a public reading this afternoon at the library. Hope to see you there! ^   -Elliott["
mail,elliottBoat,]Elliott's NoteMeet me at the docks on a sunny morning. I've got something in mind. ^   -Elliott[
mail,harveyBalloon,"]Harvey's Surprise@,^I have a surprise for you. Meet me by the railroad tracks. ^   -Harvey["
mail,samMessage,"]Sam's Note@,^meet me in front of my house tonight after dark. ^   -Sam["
mail,joshMessage,"]Alex' Invitation@,^meet me at the saloon tonight after dark. ^   -Alex["
mail,lewisStatue,"]Lewis' Angry Letter@,^^In the future, I'd appreciate it very much if you refrained from placing my PRIVATE belongings in town for all to see!^^I'm very displeased!^^Take this money and never speak of my 'project' to anyone. money 750 751 %%["
mail,marnieAutoGrabber,"]Auto-Grabber Notice@,^I've got a new item in stock... It's called the ""Auto-Grabber"".^^This thing can milk your cows and goats, shear your sheep, gather eggs, and pluck your wooly rabbits... all on its own!^^It's considered a 'luxury item', so I'm charging 25,000g.^^    -Marnie["
mail,EmilyClothingTherapy,"]Emily's Idea@,^I have this crazy new idea that I want to involve you in... It's called ""Clothing Therapy"".^^Please come to the Mayor's house today to see what it's all about.^^ Love, Emily["
mail,EmilyCamping,"]Emily's Invitation@,^Let's go camping! ^^ Meet me in the secret woods after 10pm.^^ Love, Emily["
mail,EmilyDoneCamping,"]Emily's NoteThanks for joining me last night... I had a great time.^I'm actually glad that bear showed up!^^See you soon^^  Love, Emily["
mail,foundLostTools,"]Lost ToolsDear @,^Someone dropped your tools into the lost and found bin last night.^^Stop by the mayor's office to pick them up. ^^  -Mayor Lewis["
mail,fishing2,]Willy's New ItemsI've got some new items in stock...^A deluxe fishing pole and some bait that you can attach to it!^You can use bait to make fish bite faster. Hope to see you soon! ^   -Willy[
mail,fishing6,2]Willy's New Items Come by the shop and check out the new rods I'm selling.^They're the best money can buy... and you can customize them with different kinds of tackle!^Hope to see you soon! ^   -Willy[
mail,wizardJunimoNote,"]Wizard's SummonsMy sources tell me you've been poking around inside the old community center.^Why don't you pay me a visit?^My chambers are west of the forest lake, in the stone tower. I may have information concerning your... 'rat problem'.^   -M. Rasmodius, Wizard  quest 1 true %%["
mail,winter_18,"]Secret Gift-GiverDear @,^I would like to give you some information about an upcoming event: the Feast of the Winter Star. It's a time for the community to come together and think back on all the good fortune we've had this year.^A favorite tradition is the ""secret gift exchange"", where everyone in town is randomly assigned to someone else. On the day of the festival, everyone brings a gift for their secret friend and surprise them with something special!^This year, your secret friend is:^     ^Don't tell anyone! The feast will take place on the 25th from 10AM to 2PM at the town square. See you then! ^   -Mayor Lewis["
mail,ccBulletinThankYou,"]Bulletin Board Thank-youDear @,^Everyone around town has been talking about your great generosity lately!^Apparently, packages have been appearing in people's houses containing items they posted about years ago on the community center bulletin! And the packages are all addressed from your farm!^Thanks for going out of your way to do something like that... all of us in town are delighted! ^   -Mayor Lewis["
mail,guildQuest,"]Quest To Slay SlimesI see you've been exploring the old mine. You've got the adventurer's spirit, that much I can tell.^If you can slay 10 slimes, you'll have earned your place in my adventurer's guild. ^Be careful.    -Marlon  quest 15 true %%["
mail,skullCave,"]Qi's ChallengeI see you've entered the Skull Cavern. Well done.^I've got a better challenge for you, kid. Make it at least 25 levels deep. I've got a mountain of $ to send if you can do it.^  Your friend, Mr. Qi  quest 20 %%["
mail,robinWell,"]Build A WellRobin here!^I know there's a lot of stone scattered around your farm.^If you have a surplus, you might consider having me build a well for you.^Wells can be placed all over your farm, and serve as convenient places to refill your watering can.^^Just swing by my shop with 75 stones and 1000g when you're ready for it.^-Robin["
mail,landslideDone,"]Joja Removed LandslideTo our valued JojaMart customers:^Our team members have removed the landslide caused by our drilling operation near the mountain lake. I'd like to remind you that our drilling operation is entirely legal (pursuant to init. L61091, JojaCo Amendment). Responsible stewardship of the local environment is our top priority! ^^We apologize for any inconvenience this accident may have caused.^As always, we value your continued support and patronage!^^-Morris,^Joja Customer Satisfaction Representative["
mail,QiChallengeComplete,]Qi Challenge CompleteYou did it.^ I'm very impressed.^ Enjoy your reward.^   -Qi.  money 10000 %%[
mail,spring_2_1,"]Willy's InvitationHello there,^Just got back from a fishing trip. You should come down to the beach some time.^I've got something for ya.^-Willy  quest 13 true %%["
mail,spring_12,"]Egg Festival NoticeDear @,^Tomorrow we're holding the Egg Festival in the town square. ^^You should arrive between 9 AM and 2 PM if you'd like to attend.^You wouldn't want to miss the annual egg hunt!^  -Mayor Lewis["
mail,spring_15_1,"]Evelyn's TipHello, dear...^^I know you're just getting started as a gardener, so I wanted to give you a little tip.^^Most crops only grow in one season. When summer arrives, your spring crops will all die out. So plan ahead!^^-Granny Evelyn["
mail,spring_23,"]Flower Dance NoticeDear @,^Tomorrow we're all getting together for the Flower Dance.^^If you can find a partner, you might even want to participate in the dance yourself!^There's a little clearing beyond the forest west of town where we hold the dance. Arrive between 9 AM and 2 PM if you're interested.^  -Mayor Lewis["
mail,summer_10,"]Luau NoticeDear @,^Tomorrow we're all gathering at the beach for the annual Pelican Town Luau.^^The highlight of the event is the communal potluck. Make sure you bring something good to contribute!^The governor himself is attending the event, so make sure you're on your best behavior.^Come to the beach sometime between 9 AM and 2 PM.^   -Mayor Lewis["
mail,summer_28,"]Dance Of The Moonlight JelliesDear @,^Tonight at around 10 o'clock PM, a rare and beautiful event will take place.^^The moonlight jellies will be passing by Pelican Town on their long journey south for the winter.^^We're all gathering at the beach to watch. You don't want to miss this!^See you tonight,^ -Demetrius["
mail,fall_9,"]Stardew Valley Fair NoticeDear @,^One week from today, we are holding the Stardew Valley Fair in the town square!^It's the biggest event of the year, drawing people from all across the country to our humble town.^If you'd like, you can set up a grange display for the event. Just bring up to 9 items that best showcase your talents. You'll be judged on the quality and diversity of your display.^The fair starts at 9 AM... don't miss it!^   -Mayor Lewis["
mail,fall_15,"]Stardew Valley Fair ReminderDear @,^I just want to remind you that the Stardew Valley Fair is happening tomorrow.^Don't forget to bring your 9 items for the grange display.^Remember, the fair starts at 9AM in the town square. See you there!^   -Mayor Lewis["
mail,fall_26,"]Spirit's Eve NoticeDear @,^Notice a chill in the air? It could just be the approach of winter...^Or it could be the tingle of a dark specter, here to help us celebrate tomorrow's festival... the Spirit's Eve.^Come to town at 10 PM if you'd like to participate.^  -Mayor Lewis["
mail,winter_7,"]Festival Of Ice NoticeDear @,^Tomorrow we're all gathering in front of Marnie's house for the Festival of Ice.^^It's a celebration of winter... there'll be snowmen, ice sculptures, and an ice fishing competition!^Arrive between 9 AM and 2 PM if you'd like to participate.^  -Mayor Lewis["
mail,winter_14,"]Night Market NoticeStarting tomorrow, a traveling merchant fleet will dock at Pelican Town for the yearly night market.^^The market starts at 5pm, and will be in port for the next three days.^^Please visit the beach after 5pm to join the festivities. There's free coffee!["
mail,spring_11_1,"]Robin Lost Her AxeMISSING:^I lost my favorite Axe! If you find it, please return ASAP. I'm having a tough time without it. There's 250g in it for whoever finds the thing.^   -Robin quest 100 %%["
mail,spring_19_1,]Jodi Asks For CauliflowerFarmer @-^I have a request for you. I need fresh cauliflower for a recipe I want to make. Could you bring me one?^   -Jodi quest 101 %%[
mail,summer_3_1,"]Lewis Asks For A Favor@-^This is embarrassing... I lost my lucky purple shorts. I'm telling you because I think I can trust you.^If you find them, bring them back to me DISCREETLY. I'll pay well.^Thanks.^   -Mayor Lewis quest 102 %%["
mail,summer_14_1,"]Pam's RequestHey Kid,^My throat's about as dry as a desert bone. I'm real thirsty for a pale ale. You got one? Regular old beer won't do. I need a pale ale.^   -Pam quest 103 %%["
mail,summer_20_1,"]Demetrius Asks For A Sample@-^I'm gathering data on the correlation between soil alkalinity and crop fructose levels. Long story short, I need a fresh melon from your farm. If you brought me one I'd be very grateful.^   -Demetrius quest 104 %%["
mail,summer_25_1,"]George Needs A PepperTo Farmer @:^My knee's acting up again, and you know what helps? ^Rubbing the darn thing with hot pepper.^ Trouble is, my supply's run dry. If you've got one to spare I'd be much obliged.^   -George  quest 105 %%["
mail,fall_3_1,"]Marnie's RequestDear @,^I'd like to give my cows a special treat. They're such good girls and hungry, too. Could you bring me one bunch of amaranth? They love the stuff. ^Thanks, Dear.^   -Marnie  quest 106 %%["
mail,fall_8_1,"]Linus Lost His BasketHello,^It's blackberry season right now. The bushes are full of them. I want to pick some, but I lost my basket. Can you help?^   -Linus quest 107 %%["
mail,fall_19_1,]Caroline's Request@-^I'd like to buy a pumpkin from you. My daughter and I want to carve a jack-o-lantern for the upcoming Spirit's Eve festival. ^   -Caroline quest 108 %%[
mail,winter_2_1,"]Willy's ChallengeHey, I've got a little challenge for you:^    Catch me a squid.^You can fish them from the ocean at night. They only show up in the winter, though.^   -Willy quest 109 %%["
