character,scene,dialogue
winter25,secretSanta,"none/-1000 -1000/farmer 30 69 0/warp Emily 37 59/warp Haley 35 74/warp secretSanta 29 75/faceDirection secretSanta 0/viewport 30 67 true/pause 2000/move secretSanta 0 -4 0/move secretSanta 1 0 0/pause 500/shake secretSanta 100/playSound stoneStep/specificTemporarySprite secretGift/pause 100/faceDirection farmer 2/pause 200/jump farmer/pause 700/emote farmer 16/pause 100/move secretSanta -1 0 0/move secretSanta 0 -2 0/pause 700/faceDirection farmer 3/pause 300/faceDirection farmer 0/pause 500/faceDirection secretSanta 1/pause 500/speak secretSanta ""dialogue1""/pause 300/faceDirection farmer 2/pause 800/showFrame 4/pause 300/playSound cut/specificTemporarySprite secretGiftOpen/pause 400/stopAnimation farmer/faceDirection farmer 2/pause 1000/cutscene addSecretSantaItem/pause 3000/null/faceDirection farmer 3/speak secretSanta ""dialogue2""/pause 600/eyes 1 -1500/emote farmer 32/pause 1000/globalFade/viewport -1000 -1000/warp Emily 29 72/warp Haley 30 72/warp secretSanta warpX warpY/faceDirection farmer 2/cutscene clearTempSprites/playMusic christmasTheme/viewport 30 67 true/playerControl christmas2"
winter25,Abigail_spouse,I wonder if I could lick one of those canes...
winter25,Leah_spouse,I'm thankful for our simple life on the farm. 
winter25,Maru_spouse,"Hey, @. I'm ready to head home whenever you are."
winter25,Penny_spouse,I'm thankful to have met you... 
winter25,Haley_spouse,"Me?... Oh, I'm thankful for... how about I just show you when we get home tonight? "
winter25,Sebastian_spouse,"Hey, @. As you can see, I'm fulfilling my family obligations..."
winter25,Sam_spouse,... I'm here for the gifts and the cookies. 
winter25,Alex_spouse,What am I thankful for? I'll show you when we get back home... 
winter25,Harvey_spouse,I'm feeling a little overwhelmed... thank goodness for this crisp air... 
winter25,Elliott_spouse,"You don't need to get me anything, you've already given me the greatest gift of all... "
winter25,Abigail,"Nothing like a piping hot feast on a cold winter's day, huh? "
winter25,Robin,"Hiya, @. You're welcome to join our family table if you need company. "
winter25,Demetrius,I'll probably get another tool set this year... 
winter25,Maru,"Hi, @. "
winter25,Shane,"I've met some people who believe in spirits, and magic... but me? I've never seen anything that couldn't be explained by science."
winter25,Sebastian,Spending time with family is tiring sometimes.
winter25,Pierre,"Boy, holidays are good for business. I wonder if I could invent some new ones... My sales figures have been phenomenal lately... thanks to the Feast of the Winter Star! "
winter25,Caroline,Ooohh... I've had too much nog. 
winter25,Linus,I'd join in... but I don't think I'm welcome. 
winter25,Alex,"Oh, hello. "
winter25,George,A feast for some stupid star? Humbug!
winter25,Evelyn,"Oh, my! Aren't you cold, dear? It's freezing!"
winter25,Lewis,Today is a time to be thankful for this year's good fortune. Forget your worries for a day and relax!
winter25,Clint,"... All these happy families. But for me, just another lonely year."
winter25,Emily,  '@! What are you hoping to find under the spirit tree?_A new watering can._All work and no play? That's not very fun. _A jug of spiced mead._Ooo... that sounds nice. Make sure to give me a taste. _A pair of stylish boots._I see. That would be a great gift!'
winter25,Penny,What a beautiful tree. 
winter25,Pam,Hmmph... I'm still upset I didn't win the ice fishing competition. 
winter25,Haley,I hope there's a new camera for me under the spirit tree!
winter25,Jodi,It's not a good time of year for a diet... 
winter25,Kent,"Good afternoon, @. Happy Feasting."
winter25,Sam,"I'm thankful for my guitar and my skateboard. Oh, and my family I guess."
winter25,Leah,I think he had too much cinnamon nog. Gus was just telling me about his artisan candy canes.  
winter25,Marnie,Welcome to the Feast of the Winter Star! 
winter25,Elliott,"Why, hello @. It's chilly, isn't it?"
winter25,Gus,"Hey, you look like you're falling asleep. Are you okay?  Of course, peppermint candy canes are the standard, and I always make a healthy batch of those as well. Oh, you want to know the secret to my deluxe double-canes? Okay, but you've got to promise absolute secrecy.  It's a drop of vanilla in the white candy to complement the cherry flavor.  I usually use Fern Island Ringfruit for my premier canes, you know. You can't beat that bright red coloring... And it's all natural! It's a fine art, making candy canes. You've really got to search far and wide for the best ingredients. They aren't easy to come by these days! "
winter25,Willy,"  'Do you want to hear the Legend of the Winter Star?_Yes_In the night sky of winter, there is a bright star only visible from this valley. No one knows why this is... but in times of old people would come from far and wide to see it.*They believed that anyone who laid eyes on the Winter Star would be blessed with good fortune. Some even claim that the mysterious fruit known as =Stardrop is connected to the Winter Star in some way._No thanks_Suit yourself.'"
winter25,Wizard,"Ah, the mysterious Winter Star. One of the reasons I chose this valley as the location for my... research."
winter25,Harvey,I'm thankful there were no medical emergencies this year!
winter25,Sandy,"I kind of miss the rain, actually...  I heard it's raining back home. Is that why you came here? "
winter25,Jas,Ohh! Presents! 
winter25,Vincent,Can we open presents now?!
winter25,Marlon,"Hey, good afternoon."
winter25,Leo,"We'll have our own little feast... mashed winter root and spice berry fish!  Linus feels uncomfortable about joining in, so I'm going to keep him company."
winter8,name,Festival of Ice
winter8,conditions,Forest/900 1400
winter8,shop,BO 136 5000 1 F 1440 5000 -1 F 2730 2000 -1 F 2790 4000 -1 F 800 3000 -1 F 2653 800 -1 F 2750 1000 -1 F 1401 1000 -1 O 238 200 1 O 239 200 1 O 236 250 1
winter8,set-up,christmasTheme/-1000 -1000/farmer 68 0 1/changeToTemporaryMap Forest-IceFestival/loadActors Set-Up/animate Robin false true 100 24 25 26 24 25 26 24 25 26 24 25 26 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27/advancedMove Pierre true -1 0 0 -1 1 5000 0 1 1 0 4 5000/advancedMove Vincent true 0 3 3 0 2 5000 0 -5 2 0 1 5000 -5 0 0 2 3 5000/advancedMove Pam true -5 0 0 1 2 5000 0 -1 5 0 2 7000/playerControl iceFestival
winter8,mainEvent,"You must catch your fish here, from these holes in the ice.""/pause 600/speak Lewis ""Well, is everyone ready?""/pause 500/waitForOtherPlayers startContest/jump Lewis/faceDirection Pam 2 true/faceDirection Elliott 1 true/faceDirection Willy 2 true/speak Lewis ""Begin!""/advancedMove Lewis false 0 -4 2 1000/advancedMove Marnie true 4 6000 -2 0 4 5000 2 0/advancedMove Maru true 3 4000 0 2 3 7000 0 -2/advancedMove Jas true 2 0 0 -9 -4 0 2 20000 4 0 0 9 -2 0 3 15000/advancedMove Jodi true 1 6000 -1 0 0 2 1 8000 0 -1 1 6000 0 -1 1 0/jump Willy/shake Pam 700/showFrame Pam 16/extendSourceRect Pam 0 32/showFrame Elliott 40/extendSourceRect Elliott 16 0/shake Elliott 400/pause 300/showFrame Willy 16/extendSourceRect Willy 0 32/playMusic fallFest/playerControl iceFishing globalFade/viewport -1000 -1000/playMusic none/warp farmer1 71 35/warp farmer2 72 35/warp farmer3 70 35/warp farmer4 69 35/faceDirection farmer1 0/faceDirection farmer2 0/faceDirection farmer3 0/faceDirection farmer4 0/loadActors Main-Event/faceDirection Pam 1/faceDirection Elliott 0/faceDirection Willy 0/viewport 71 35 true/pause 2000/speak Lewis ""Alright, everyone. Let's begin this year's ice fishing competition.""/pause 200/faceDirection Lewis 3/pause 300/faceDirection Lewis 2/faceDirection Lewis 1/pause 300/faceDirection Lewis 2/pause 400/speak Lewis ""Contestants, your goal is to catch as many fish as you possibly can in two minutes using the provided fishing rods."
winter8,afterIceFishing,"Now let's release these poor fish... ""/move Lewis -3 0 0/move Lewis 0 -1 0/advancedMove Willy true 0 3 -2 0/pause 600/viewport move 1 0 5000/pause 2000/playMusic none/globalFade/viewport -1000 -1000/pause 1000/cutscene iceFishingWinnerMP/fork OtherPlayerWin/message ""I can't believe I won! Well, time to head home.""/waitForOtherPlayers festivalEnd/end pause 100/playSound whistle/waitForOtherPlayers endContest/pause 1000/restoreStashedItem/globalFade/viewport -1000 -1000/extendSourceRect Pam reset/extendSourceRect Willy reset/extendSourceRect Elliott reset/specificTemporarySprite iceFishingCatch/faceDirection Pam 0/faceDirection Willy 0/faceDirection Elliott 0/playMusic event1/loadActors MainEvent/warp farmer1 71 35/warp farmer2 72 35/warp farmer3 70 35/warp farmer4 69 35/faceDirection farmer1 0/faceDirection farmer2 0/faceDirection farmer3 0/faceDirection farmer4 0/pause 1000/viewport 71 35 true/pause 2000/move Lewis 0 4 2/speak Lewis ""Wow, that's a lot of fish! ""/pause 300/showFrame Lewis 18/shake Lewis 1000/speak Lewis ""... the smell... ""/pause 500/showFrame Lewis 0/pause 600/move Lewis 0 1 2/speak Lewis ""Now, for the winner of this year's ice fishing competition...""/pause 800/playMusic none/pause 3000/cutscene iceFishingWinner/null/playMusic event1/pause 500/fork DickWin/move Lewis 0 1 2/speak Lewis ""Here's your prize! Enjoy.""/awardFestivalPrize/null/move Lewis 0 -1 0/speak Lewis ""Well, that's it for this year's Festival of Ice. Thanks for coming, everyone! "
winter8,OtherPlayerWin,"message ""I didn't win the competition, but it was still fun! Time to head home.""/waitForOtherPlayers festivalEnd/end"
winter8,DickWin,"Now let's release these poor fish... ""/move Lewis -2 0 0/pause 600/viewport move 1 0 5000/pause 2000/playMusic none/globalFade/viewport -1000 -1000/pause 1000/message ""I didn't win the competition, but it was still fun! Time to head home.""/waitForOtherPlayers festivalEnd/end pause 100/jump Willy/faceDirection Elliott 3/pause 800/move Willy 0 -1 0/faceDirection Elliott 0/speak Lewis ""Here's your prize, Willy. Enjoy.""/pause 500/move Willy 0 -2 0/move Lewis -1 0 2/move Lewis 0 1 2/playSound coin/pause 400/move Lewis 0 -1 0/pause 500/speak Lewis ""Well, that's it for this year's Festival of Ice. Thanks for coming, everyone!"
winter8,Abigail_spouse,"Hey, honey... look, it's you! "
winter8,Penny_spouse,"Are you entering the fishing contest this year, @? My mom's pretty serious about winning."
winter8,Haley_spouse,Brr... my hands are freezing from making this snowman. 
winter8,Sebastian_spouse,"Don't worry about me, I never get cold..."
winter8,Sam_spouse,Aren't you cold? Are you sure you don't want my jacket?
winter8,Alex_spouse,I'll be rooting for you in the fishing competition.
winter8,Harvey_spouse,I'm dreaming of our warm fire back home... 
winter8,Elliott_spouse,"I know you'll beat me in the fishing competition, but I don't mind. I'm just here for the fun of it. "
winter8,Abigail,What do you think of my snow-goon?
winter8,Robin,"I'm sorry, but carving ice parapets requires my undivided attention!"
winter8,Demetrius,You know what? I probably should've worn a jacket.
winter8,Maru,I'm not very creative when it comes to snowmen. 
winter8,Sebastian,"Cold? Nah, I never get cold."
winter8,Pierre,This snow is so cold I can't feel my fingers anymore... 
winter8,Shane,"If it was up to me, I'd probably have a pizza festival at the saloon, instead..."
winter8,Caroline,"How's winter coming along for you, @? "
winter8,Linus,"An Igloo makes a nice home, but it's easier to just stay in my tent year-round. That was many years ago.  Igloo-building's an art I picked up from the tundra dwellers who live beyond the frozen sea."
winter8,Alex,"Snowmen are okay, I guess. But mostly I'm looking forward to the spring."
winter8,George,Hmmph... Wife dragged me out into the cold for this?
winter8,Evelyn,"He was a gentleman back then, and came over to see if I was okay.  Did I ever tell you how George and I first met? He actually pelted me with a snowball in this very festival."
winter8,Lewis,Just let me know when you're ready to compete. The highlight of today's festival is the ice fishing competition. We set up this 'frozen lake' and stocked it full of fish. Welcome to the Festival of Ice!
winter8,Clint,Emily started helping me without any provocation... does that mean something?  
winter8,Emily,"Wow, this snowman needs a makeover. Who made this? "
winter8,Penny,"  'Hmm... What kind of snowman should we make?_A classic one. Carrot nose, top-hat, scarf._I guess maybe it's best to stick with the classics, huh? _Something funky. Icicle antennas, pine cone eyes._Okay! That sounds like fun. _Snowmen are boring. Think outside of the box!_Um, okay... I think I might stick with something more conventional.'"
winter8,Pam,"Willy is gonna be pretty hard to beat, though... He does this kinda stuff day and night.  I plan on winning the ice fishing competition!"
winter8,Haley,I guess Winter isn't all bad... playing in the snow can be fun!
winter8,Jodi,"The forest looks beautiful in the winter, doesn't it?"
winter8,Kent,I like winter. It's peaceful.
winter8,Sam,"Oh, not me. I don't know how to fish. Hey, @. Are you gonna enter the ice fishing competition?"
winter8,Leah,"But I guess that might make the art even better. Oh, ice. A beautiful material to sculpt in, but so impermanent."
winter8,Marnie,"I feel bad for all the poor, cold animals out there. "
winter8,Elliott,"It's rare that Willy ever loses, though. I'm entering the ice fishing competition today. Why not?"
winter8,Gus,Just wait until the Feast of the Winter Star. You'll be stuffed for days. Sorry there's no food.
winter8,Willy,"  'Hey, @. Ready for some ice fishing?_Yes. I'll do my best!_That's the spirit! _Yes, and I'm going to beat you!_We'll see. _To be honest, no. I'm bad at fishing._Well, then think of it as good practice! '"
winter8,Wizard,Sneaking off to visit my weird tower? You're odd for a mundane.
winter8,Harvey,"Oh, and enjoy the festival!  Extreme temperatures can put your body under a lot of stress, so make sure to bundle up!"
winter8,Sandy,"I kind of miss the rain, actually...  I heard it's raining back home. Is that why you came here? "
winter8,Jas,I wanna give him a carrot nose! 
winter8,Vincent,I saw a big fish down there!
winter8,Marlon,"Hey, good afternoon."
winter8,Leo,You could make an igloo twice as warm if you stuffed feathers in the walls!
